id,data,link,frase,texto,leia_mais,fonte,origem,qtd_repeticoes,datas_repeticoes,tema,tipo_origem
"13358","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13358/","“E daí então ele [Edson Fachin] anulou as condenações, ele não absolveu Lula, o processo voltou para a primeira instância. ”","Bolsonaro se refere ao ministro do STF Edson Fachin e, ainda que ele tenha sido o relator do processo que julgava a anulação das condenações do ex-presidente Lula, a decisão coube ao plenário da corte — por isso, a alegação é falsa. Em abril de 2021, por 8 votos a 3, o plenário do STF entendeu que os processos não eram de competência da 13ª Vara Federal de Curitiba. Na ocasião, além de Fachin, votaram a favor de anular as condenações de Lula os ministros Ricardo Lewandowski, Gilmar Mendes, Rosa Weber, Alexandre de Moraes, Dias Toffoli, Cármen Lúcia e Luís Roberto Barroso. A fala de Bolsonaro ainda omite que, durante o julgamento de suspeição do ex-juiz Sergio Moro, Fachin votou contra Lula, mas foi vencido: por 7 votos a 4, o plenário do STF entendeu que o juiz foi parcial em suas decisões e anulou as acusações contra o ex-presidente. Após a morte do ministro Teori Zavascki, em janeiro de 2017, Fachin mudou da 1ª para a 2ª Turma do STF e foi sorteado como novo relator dos processos no STF relacionados à Operação Lava Jato, tendo dado decisões que confirmaram o posicionamento de Sergio Moro em diversas ocasiões. “No âmbito da Lava Jato no Supremo Tribunal Federal, foram homologados 123 acordos de colaboração premiada, com arrecadação de mais de R$ 1,5 bilhão em multas e perdimentos”, mencionou Fachin, com dados referentes até novembro de 2021, em entrevista ao site JOTA em janeiro deste ano.","","https://www1.folha.uol.com.br/poder/2021/04/supremo-forma-maioria-para-manter-decisao-de-fachin-e-deixar-lula-apto-para-disputar-eleicao-de-2022.shtml","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 5 VEZES.","2022: 01.out, 14.out, 16.out, 23.out, 26.out.","TEMA: ELEIÇÕES, JUSTIÇA","ORIGEM: ENTREVISTA"
"13359","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13359/","“Preservamos dois terços da nossa vegetação natural que está da mesma forma como quando fomos descobertos em 1500.”","Não é verdade que o Brasil possui dois terços de sua vegetação intacta desde a chegada dos portugueses, em 1500. De acordo com dados do MapBiomas, o país contava, em 2021, com 66% do território coberto por vegetação nativa, mas isso não significa que essas áreas não sofreram ação humana. Isso porque ao menos 9,3% da vegetação nativa do país é secundária, ou seja, está localizada em áreas que já foram desmatadas e convertidas para uso humano ao menos uma vez. Dentre os espaços que nunca sofreram com o desmatamento, há ainda regiões que já foram degradadas pelo fogo ou pela exploração de madeira.","","https://mapbiomas-br-site.s3.amazonaws.com/MapBiomas_AMAZ%C3%94NIA_Setembro_2022_03092022.pdf","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 9 VEZES.","2021: 21.set, 01.out. | 2022: 04.abr, 13.set, 18.set, 20.set, 29.set, 21.out, 26.out.","TEMA: MEIO AMBIENTE","ORIGEM: ENTREVISTA"
"13360","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13360/","“Quase quatro anos, não temos corrupção no Brasil.”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: ENTREVISTA"
"13361","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13361/","“Então, nós combatemos a corrupção no Brasil, não se fala mais em corrupção no Brasil.”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: ENTREVISTA"
"13362","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13362/","“No governo do PT, se levava três anos para se alfabetizar uma criança. No nosso governo agora, mais da metade dos municípios do Brasil, com a nossa metodologia, levam seis meses.”","Bolsonaro faz referência ao aplicativo GraphoGame, que não tem a capacidade de alfabetizar crianças em seis meses, como afirma ao fazer uma comparação enganosa entre o uso da ferramenta e o tempo previsto no PNE (Plano Nacional de Educação) para que uma criança aprenda a ler e escrever. Os pesquisadores da PUCRS (Pontifícia Universidade Católica do Rio Grande do Sul) que traduziram o programa informaram à BBC Brasil que o aplicativo serve como uma ferramenta de apoio ao aprendizado, não sendo o principal responsável pela alfabetização. A conclusão é a mesma obtida pela Universidade de Jyväskylä, da Finlândia, e pela Universidade de Cambridge, que avaliaram os benefícios do aplicativo em crianças com dificuldade de leitura. Ao responder a um pedido de acesso à informação sobre a eficácia do Graphogame, o MEC (Ministério da Educação) afirmou que não poderia estimar que as crianças se alfabetizam em seis meses com o aplicativo, porque ele não coleta dados de usuários. Contatada por Aos Fatos, Maria Isailma Pereira, doutora em educação e pedagoga do IFPE (Instituto Federal de Pernambuco) afirmou que a alfabetização é um processo complexo que necessita da intervenção do professor e não se resume apenas a “juntar letras”, o que seria a proposta do jogo.","","https://www.bbc.com/portuguese/brasil-63294813","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 9 VEZES.","2022: 06.out, 07.out, 15.out, 21.out, 22.out, 26.out.","TEMA: EDUCAÇÃO","ORIGEM: ENTREVISTA"
"13363","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13363/","“Sempre convido pessoas importantes a sobrevoar a Amazônia. Não vê um foco de calor. A nossa floresta ela é úmida, não pega fogo.”","O presidente repete o argumento falso de que a floresta amazônica não poderia ser incendiada por ser úmida. Por mais que ela seja, de fato, úmida, as plantas que a compõem podem sim entrar em combustão, desde que por meio da ação humana. Dados da ONG Ipam e da Nasa, agência espacial americana, indicam que os focos de incêndio que atingiram a região em 2019, por exemplo, aconteceram em áreas previamente desmatadas. Esta seria, segundo a bióloga Erika Berenguer, a única forma de incendiar a floresta. No processo de desmatamento, a vegetação é derrubada, colocada ao sol para secar e, então, queimada para a limpeza da área.","","https://www.bbc.com/portuguese/brasil-51011491","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 50 VEZES.","2020: 09.mar, 10.mar, 16.jul, 23.jul, 11.ago, 03.set, 22.set, 08.out, 11.out, 21.out, 22.out, 11.nov, 13.nov, 19.nov, 17.dez. | 2021: 08.fev, 09.fev, 23.abr, 27.mai, 28.mai, 10.jun, 24.jun, 08.jul, 03.ago, 25.ago, 10.set, 09.out, 15.nov, 19.nov, 25.nov, 09.dez. | 2022: 31.jan, 03.mar, 09.mar, 16.mai, 21.mai, 24.mai, 05.jun, 07.jun, 08.jun, 13.jun, 08.ago, 13.ago, 01.set, 26.out.","TEMA: MEIO AMBIENTE","ORIGEM: ENTREVISTA"
"13364","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13364/","“A Amazônia equivale a uma Europa Ocidental. ”","Diferentemente do que foi afirmado por Bolsonaro, a área ocupada pela Amazônia Legal (5 milhões de km²) é bastante superior à da Europa Ocidental (cerca de 1 milhão de km²).","","https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/30958-ibge-atualiza-limites-de-municipios-no-mapa-da-amazonia-legal","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 18 VEZES.","2021: 21.set, 19.nov. | 2022: 31.jan, 16.abr, 05.jun, 10.jun, 13.jun, 29.jun, 17.jul, 19.ago, 22.ago, 23.ago, 30.ago, 18.set, 20.set, 26.set, 29.set, 26.out.","TEMA: MEIO AMBIENTE","ORIGEM: ENTREVISTA"
"13461","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13461/","“Uma prova, o PISA, a prova internacional de aprendizado escolar, são 70 países e o Brasil está em último lugar, um dos últimos lugares dessa prova.”","Diferentemente do que afirma Bolsonaro, o Brasil não ocupa as últimas posições no ranking geral do Pisa, programa internacional de avaliação de estudantes realizado pela OCDE (Organização para Cooperação e Desenvolvimento Econômico). Na última edição da prova, em 2018, que teve a participação de 79 países, o país alcançou a 58ª-60ª posição em Leitura (considerando a margem de erro da média de pontos), a 72ª-74ª em Matemática e a 66ª-68ª em Ciências, o que o levou à 57ª colocação no ranking geral.","","https://www.oecd-ilibrary.org/sites/5f07c754-en/1/2/5/index.html?itemId=/content/publication/5f07c754-en&mimeType=text/html&_csp_=6aa84fb981b29e81b35b3f982f80670e&itemIGO=oecd&itemContentType=book#fig8","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 39 VEZES.","2020: 23.jan, 03.fev, 05.fev, 06.fev, 13.fev, 09.mar, 24.abr, 20.mai, 22.mai, 23.mai, 07.jul, 14.ago, 13.nov, 16.nov. | 2021: 06.jan, 28.jul, 01.out, 11.out, 15.out, 25.out, 27.out, 09.nov, 10.nov, 22.nov, 23.nov. | 2022: 12.jan, 11.fev, 16.mar, 31.mar, 02.jun, 18.jun, 20.jun, 28.jun, 20.jul, 01.set, 13.set, 26.out.","TEMA: EDUCAÇÃO","ORIGEM: ENTREVISTA"
"13462","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13462/","“(...) mas na liberação das drogas, da maconha, droga, né? [Pauta defendida pelo PT].”","Não há, na última versão disponível do programa de governo de Lula, qualquer menção à liberação de drogas. Na verdade, o documento diz que ""o país precisa de uma nova política sobre drogas, intersetorial e focada na redução de riscos, na prevenção, tratamento e assistência ao usuário. O atual modelo bélico de combate ao tráfico será substituído por estratégias de enfrentamento e desarticulação das organizações criminosas, baseadas em conhecimento e informação, com o fortalecimento da investigação e da inteligência"". Aos Fatos também não encontrou nenhuma declaração pública do ex-presidente que sugira a liberação de drogas como uma promessa de governo. Há registros na imprensa de que o petista estuda alterar a lei de drogas (lei nº 11.343/2006), não para legalizar os entorpecentes, mas para estabelecer critérios mais claros para determinar o que seria tráfico e, assim, reduzir o número de encarceramentos. Por fim, a assessoria de Lula, em nota enviada ao Aos Fatos, classificou a declaração como mentirosa.","","https://divulgacandcontas.tse.jus.br/candidaturas/oficial/2022/BR/BR/544/candidatos/280001607829/pje-3b1196fd-Proposta%20de%20governo.pdf","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 22 VEZES.","2022: 14.set, 24.set, 25.set, 27.set, 28.set, 29.set, 13.out, 14.out, 15.out, 16.out, 21.out, 23.out, 25.out, 26.out, 27.out.","TEMA: IDEOLOGIA","ORIGEM: ENTREVISTA"
"13463","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13463/","“Nós tentamos aprovar, não conseguimos, devemos conseguir o ano que vem, uma lei que chama-se regularização fundiária. Você poderia, via satélite, ao detectar qualquer desmatamento ou qualquer foco de calor, saber quem é o dono daquele pedaço de terra.”","Bolsonaro se refere ao projeto de lei 2.633/2020, apresentado pelo deputado Zé Silva (SD-MG), que trata da regularização fundiária. Ele afirma que essa medida permitiria determinar a origem de focos de incêndio e responsabilizar os culpados, o que não é amparado por documentos oficiais. O texto, na verdade, amplia o tamanho das propriedades que podem ser regularizadas sem vistoria prévia e prevê que essas terras passem a ser vistoriadas caso a propriedade seja alvo de termo de embargo ou de infração ambiental, lavrado pelo órgão ambiental federal. Apesar de o projeto definir parâmetros de respeito ao meio ambiente para a regularização de terras, não é possível afirmar que a legislação ajudaria a identificar autores de crimes ambientais. O projeto foi aprovado na Câmara com alterações, em 3 de agosto de 2021, e segue em tramitação no Senado.","","https://www.camara.leg.br/propostas-legislativas/2252588","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 28 VEZES.","2020: 03.set, 22.set, 19.nov, 10.dez, 17.dez, 24.dez. | 2021: 15.jan, 21.jan, 08.fev, 22.abr, 23.abr, 01.nov, 19.nov. | 2022: 31.jan, 23.fev, 11.abr, 12.abr, 16.abr, 07.jun, 13.jun, 22.jun, 22.ago, 30.ago, 26.set, 21.out, 26.out.","TEMA: CONGRESSO, MEIO AMBIENTE","ORIGEM: ENTREVISTA"
"13512","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13512/","“Muito recurso desviado. Como disse, apenas em fundos de pensões em torno de US$ 8, US$ 9 bilhões.”","Não há registros de que os governos petistas tenham desviado quase US$ 9 bilhões dos fundos de pensão, como afirma Bolsonaro. O presidente se refere à Operação Greenfield, que apurou, entre 2016 e 2019, fraudes no Postalis (Correios), Funcef (Caixa) e Petros (Petrobras). Em denúncia, enviada em outubro de 2019, o Ministério Público Federal estimou os valores desviados em R$ 1 bilhão e solicitou a devolução de R$ 3,1 bilhões aos cofres públicos — o triplo do valor que teria sido desviado. A denúncia foi aceita, mas não há prazo para julgamento. A operação foi encerrada em janeiro de 2021, no governo Bolsonaro, e apenas 22% do valor que teria sido objeto de prejuízos a esses fundos foi recuperado.","","https://g1.globo.com/politica/noticia/2019/10/07/ministerio-publico-denuncia-26-pessoas-na-operacao-greenfield.ghtml","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 3 VEZES.","2022: 26.out, 27.out.","TEMA: ECONOMIA","ORIGEM: ENTREVISTA"
"13513","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13513/","“Petrobras, US$ 170 bilhões [desviados em gestões petistas].”","Não há qualquer indício de que tenham sido desviados US$ 170 bilhões da Petrobras durante governos petistas. Em 2021, um levantamento da petroleira sobre os acordos firmados no âmbito da operação Lava-Jato somou R$ 6 bilhões em valores devolvidos, o que seria US$ 1,129 bilhão convertido para o real, muito abaixo do montante referido pelo presidente. Bolsonaro frequentemente associa esse valor — que geralmente converte para R$ 900 bilhões — ao endividamento total da empresa entre 2003 e 2015, o que também é falso. Em 2003, os resultados divulgados pela petrolífera à Bovespa (Bolsa de Valores de São Paulo), atual B3, indicavam endividamento total de R$ 63,791 bilhões. Corrigido pelo IPCA (Índice de Preços ao Consumidor Amplo), o montante foi de R$ 176 bilhões. Já em 2015, último ano completo do PT no poder, a dívida era de R$ 492,8 bilhões — com a atualização da inflação, R$ 705,5 bilhões. A diferença, portanto, é de R$ 407,2 bilhões em valores nominais e de R$ 505,4 bilhões se corrigido pela inflação, montante muito menor que o citado por Bolsonaro.","","https://www.investidorpetrobras.com.br/resultados-e-comunicados/central-de-resultados/","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-a-ben-shapiro/","REPETIDA 77 VEZES.","2022: 31.jan, 01.fev, 02.fev, 03.fev, 04.fev, 08.fev, 09.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 07.mar, 10.mar, 16.mar, 21.mar, 24.mar, 31.mar, 04.abr, 06.abr, 11.abr, 12.abr, 14.abr, 16.abr, 25.abr, 29.abr, 15.mai, 16.mai, 17.mai, 19.mai, 25.mai, 30.mai, 02.jun, 09.jun, 17.jun, 19.jun, 27.jun, 01.jul, 05.jul, 07.jul, 24.jul, 25.jul, 27.jul, 30.jul, 01.ago, 08.ago, 09.ago, 13.ago, 25.ago, 28.ago, 03.set, 06.set, 26.set, 29.set, 04.out, 06.out, 14.out, 15.out, 16.out, 20.out, 23.out, 26.out, 27.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: ENTREVISTA"
"13514","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13514/","“Estamos diminuindo impostos e arrecadando mais. ”","É fato que o governo federal tem arrecadado mais tributos em valores absolutos, apesar das desonerações recentes em produtos como combustíveis. No entanto, a carga tributária do país — relação entre tributos recolhidos e PIB (Produto Interno Bruto) — correspondente a 2021 (22,48% do PIB), dado mais recente, é semelhante ao índice de 2013 (22,49% do PIB), na gestão de Dilma Rousseff (PT). De acordo com o Tesouro Nacional, a receita líquida do governo (valor arrecadado menos as transferências para estados e municípios) entre janeiro e agosto deste ano foi de R$ 1,2 trilhão, contra R$ 989,7 bilhões no mesmo período do ano anterior. No entanto, não é possível estimar o impacto das desonerações na carga tributária. Em 2021, as reduções de impostos aprovadas até então não foram eficazes na redução da carga tributária, que foi a maior registrada desde 2013.","","https://www.tesourotransparente.gov.br/publicacoes/carga-tributaria-do-governo-geral/2021/114?ano_selecionado=2021","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-governador-valadares-mg/","REPETIDA 6 VEZES.","2022: 06.out, 21.out, 26.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13515","26.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13515/","“Contra a liberação das drogas, que o PT quer aprovar.”","Não há, na última versão disponível do programa de governo de Lula, qualquer menção à liberação de drogas. Na verdade, o documento diz que ""o país precisa de uma nova política sobre drogas, intersetorial e focada na redução de riscos, na prevenção, tratamento e assistência ao usuário. O atual modelo bélico de combate ao tráfico será substituído por estratégias de enfrentamento e desarticulação das organizações criminosas, baseadas em conhecimento e informação, com o fortalecimento da investigação e da inteligência"". Aos Fatos também não encontrou nenhuma declaração pública do ex-presidente que sugira a liberação de drogas como uma promessa de governo. Há registros na imprensa de que o petista estuda alterar a lei de drogas (lei nº 11.343/2006), não para legalizar os entorpecentes, mas para estabelecer critérios mais claros para determinar o que seria tráfico e, assim, reduzir o número de encarceramentos. Por fim, a assessoria de Lula, em nota enviada ao Aos Fatos, classificou a declaração como mentirosa.","","https://divulgacandcontas.tse.jus.br/candidaturas/oficial/2022/BR/BR/544/candidatos/280001607829/pje-3b1196fd-Proposta%20de%20governo.pdf","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-governador-valadares-mg/","REPETIDA 22 VEZES.","2022: 14.set, 24.set, 25.set, 27.set, 28.set, 29.set, 13.out, 14.out, 15.out, 16.out, 21.out, 23.out, 25.out, 26.out, 27.out.","TEMA: IDEOLOGIA","ORIGEM: DISCURSO"
"13506","25.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13506/","“Eu vi uma grande rede de televisão dizer, inclusive seu médico, Drauzio Varella, que era uma gripezinha. ”","Bolsonaro se refere à Globo e o médico Drauzio Varella não disse, em seu quadro no Fantástico, que o novo coronavírus era uma “gripezinha” — por isso, a declaração é falsa. Em vídeo publicado em seu canal no YouTube em 30 de janeiro de 2020 — antes que fosse decretada a pandemia, portanto — o médico afirmou que o novo coronavírus causaria à maioria da população “um resfriadinho de nada”. Varella corrigiu a sua alegação posteriormente, alertando para a necessidade de distanciamento inicial, para adoção de medidas de higiene e para a importância da vacinação. O vídeo de janeiro de 2020, inclusive, foi apagado do seu site. Em março do mesmo mês, Varella afirmou, em entrevista à GloboNews, que o coronavírus “provoca um resfriado” na maior parte da população infectada e que uma minoria desenvolve quadros pneumônicos graves. “Esses são os que têm que ir pro hospital. Não justifica essa loucura que tá acontecendo no mundo”, afirmou. O médico argumentava que não era necessário correr para as emergências nos primeiros sintomas, pois a possibilidade de desenvolver outras infecções respiratórias era maior — o que estava de acordo com as primeiras orientações dos serviços de saúde no Brasil e no mundo, posteriormente revisadas.","","https://drauziovarella.uol.com.br/coronavirus/desservico-autoridades-usam-videos-antigos-para-passar-informacao-desatualizada/","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-ao-metropoles/","REPETIDA 8 VEZES.","2020: 24.mar, 26.mar, 24.ago. | 2021: 07.jan, 15.jan, 30.set. | 2022: 16.out, 25.out.","TEMA: CORONAVÍRUS, IMPRENSA","ORIGEM: ENTREVISTA"
"13507","25.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13507/","“Alguns me acusam de ter comprado vacina em 2020. Não tínhamos vacina em 2020.”","A declaração é falsa. Dados do portal Our World in Data mostram que, até 31 de dezembro de 2020, cerca de 30 países haviam não só negociado vacinas contra Covid-19 como também já iniciado suas campanhas de imunização contra o novo coronavírus. À época, os Estados Unidos já haviam aplicado ao menos a primeira dose em 2,8 milhões de habitantes, e Israel chegava a 1 milhão de pessoas vacinadas.","","https://ourworldindata.org/explorers/coronavirus-data-explorer?tab=table&zoomToSelection=true&time=earliest..2020-12-31&pickerSort=desc&pickerMetric=total_vaccinations_per_hundred&Metric=People+vaccinated&Interval=Cumulative&Relative+to+Population=false&Align+outbreaks=false&country=USA~GBR~ISR~DEU~ARE~ARG~FRA","https://escriba.aosfatos.org/banco-de-discursos/entrevista-de-bolsonaro-ao-metropoles/","REPETIDA 7 VEZES.","2021: 25.out, 08.nov. | 2022: 02.fev, 21.mar, 22.jul, 05.out, 25.out.","TEMA: CORONAVÍRUS","ORIGEM: ENTREVISTA"
